,title,beds,bath,adress,price,area
2221,Impressive Apartment Of 4000 Sq Ft Is Up For Rent In Baridhara Block K,3.0,3.0,"baridhara,dhaka",360000.0,4000
2222,"Near Bayazid Thana,A Reasonable 950 Sq. Ft And 2 Bedroom Flat For Rent In Bayazid",2.0,2.0,"shahidnagar,bayazid,chattogram",12000.0,950
2223,"Choose your destination, 1150 SQ FT apartment which is available to Rent in Kallyanpur",3.0,3.0,"kallyanpur,mirpur,dhaka",16000.0,1150
2224,Visit This 900 Sq Ft Living Space For Rent In Dhanialapara By Lane.,2.0,2.0,"no.northpathantoolyward,doublemooring,chattogram",14000.0,900
2225,550 Sq. Ft. Flat Can Be Found In New Market For Rent Near Gausia Market.,1.0,1.0,"newmarket,dhaka",16000.0,550
2226,"Live In This 1500 Sq Ft Flat For Rent, Ready To Provide A Beautiful Home Experience In Double Mooring, 12 No. Sarai Para Ward",3.0,2.0,"saraipara,no.saraiparaward,doublemooring,chattogram",20000.0,1500
2227,Wonderfully Decorated 1800 Sq Ft Flat Is Here For Rent In South Khulsi Close To Radiant School,3.0,3.0,"khulshihillr/a,northkhulshi,khulshi,chattogram",30000.0,1800
2228,"Get Ready To Rent This Ideally Maintained 1250 Sq Ft Apartment Located In Banasree, Block H",3.0,3.0,"banasree,dhaka",20000.0,1250
2229,"Reside Conveniently In This Well Constructed 3200 Sq Ft Flat For Rent In Uttara Sector 7, Near Asian University Of Bangladesh",5.0,4.0,"uttara,dhaka",65000.0,3200
2230,Visit this apartment for rent covering an area of 1200 SQ FT in Chandgaon Ward near Kalurghat BSCIC Industrial Area.,3.0,3.0,"b-/a,chandgaonresidentialarea,nochandgaonward,chattogram",20000.0,1200
2231,"An Apartment Is Ready For Rent At Andarkilla , Near Muslim Education Society High School",2.0,2.0,"no.andarkillaward,chattogram",17000.0,800
2232,"An Apartment Is Ready For Rent At Mirpur , Near Popular Diagnostic Center Limited.",3.0,3.0,"section,mirpur,dhaka",25000.0,1250
2233,In Nikunja 750 SQ FT flat is available for Rent which is now close to Nikunja Jame Masjid,2.0,2.0,"nikunja,nikunja,dhaka",20000.0,750
2234,Develop Your Lifestyle By Renting A 800 Sq Ft Flat In Sunibir Housing Society,2.0,2.0,"sunibirhousingsociety,adabor,dhaka",15000.0,800
2235,"This Cozy And Well-kept 2 Bedroom Flat For Rent, Situated On Sunibir Housing Society, Adabor",2.0,2.0,"sunibirhousingsociety,adabor,dhaka",14000.0,800
2236,1100 SQ FT flat for rent in Rampura near mosque,3.0,3.0,"eastrampura,rampura,dhaka",16000.0,1100
2237,Tastefully Designed This 1300 Sq. Ft. Apartment Is Now Vacant For Rent In Wasa Road - Bashabo,3.0,2.0,"eastbashabo,bashabo,dhaka",17000.0,1300
2238,A Good Looking 1500 Sq Ft Flat Which Is Near To Radical Hospitals Is Now For Rent In Uttara,3.0,3.0,"uttara,dhaka",30000.0,1500
2239,At Devpahar 1810 Sq Ft Ready Apartment To Rent Nearby Dev Pahar Jame Masjid,3.0,4.0,"devpahar,chawkbazar,no.chawkbazaarward,chattogram",33000.0,1810
2240,"Take Rent This 1250 Sq Ft Nice Flat For Living A Pleasant Life In Kathalbagan, Free School Street",3.0,3.0,"kathalbagan,dhaka",40000.0,1250
2241,1250 Sq Ft. Cozy Apartment Is Now Available For Rent In Malibagh Chowdhury Para,3.0,3.0,"malibagh,dhaka",25000.0,1250
2242,We Bring You A Nice Residence Of 1550 Sq Ft For Rent In Aftab Nagar,3.0,3.0,"aftabnagar,dhaka",23000.0,1550
2243,Aftab Nagar Is Offering A 1550 Sq Ft Flat For Rent To Pick It For Your Next Home.,3.0,3.0,"aftabnagar,dhaka",23000.0,1550
2244,1200 SQ FT flat near Double Mooring Jame Masjid for Rent in Double Mooring,3.0,3.0,"gulbagresidentialarea,no.northagrabadward,doublemooring,chattogram",20000.0,1200
2245,2500 SFT Ready Apartment Is Available Now For Rent In Baridhara Block K,3.0,3.0,"baridhara,dhaka",150000.0,2500
2246,"Flat For Rent In Double Mooring , Karnaphuly Abashik Elaka.",2.0,2.0,"karnaphulyabashikelaka,no.rampurward,doublemooring,chattogram",11000.0,1000
2247,Flat For Rent In Gulbag Near Gulbag Jame Masjid,2.0,2.0,"gulbag,malibagh,dhaka",17000.0,800
2248,Ready Flat 1420 Sq Ft Is Now For Rent In South Khulsi Near By Green Valley Housing Society,3.0,3.0,"khulshigreenhousingsociety,khulshi,chattogram",25000.0,1420
2249,In This Serene Neighborhood Of South Kattali Near Joy Nagar Jame Mosjjid A 2 Bedroom Flat Is Up For Rent.,2.0,2.0,"no.southkattaliward,chattogram",10500.0,700
2250,"Build Up Your New Home At This 800 Sq Ft Flat In Uttara 9, For Rent",2.0,2.0,"uttara,dhaka",18000.0,800
2251,"A Nice Apartment For Rent At Central Road, Dhanmondi.",3.0,3.0,"dhanmondi,dhaka",30000.0,1180
2252,This Flat In 40 No. North Patenga Ward Is Up For Rent With An Area Of 700 Sq. ft,2.0,1.0,"hossainahmedpara,no.northpatengaward,patenga,chattogram",10000.0,700
2253,Get A Look At This Lovely Flat For Rent Featuring 1800 Sq Ft In Panchlaish Residential Area,3.0,4.0,"panchlaishresidentialarea,no.chawkbazaarward,chattogram",40000.0,1800
2254,A 1350 Sq Ft Apartment Is Up For Rent In Ullan Near To Mercantile Bank Limited.,3.0,3.0,"ullan,westrampura,rampura,dhaka",21000.0,1350
2255,Visit This Apartment For Rent In West Shewrapara Near Shewrapara-2 WASA Water Pump,3.0,2.0,"westshewrapara,mirpur,dhaka",16000.0,1000
2256,"An Apartment Is Ready For Rent At Dakshin Kattali, Near Joy Nagar Jame Mosjjid.",3.0,2.0,"dakshinkattali,no.southkattaliward,chattogram",11000.0,1150
2257,"Within An Affordable Budget, A Commodious Flat Is Up For Rent In Double Mooring",4.0,3.0,"shantibagresidentialarea,no.northagrabadward,doublemooring,chattogram",16000.0,1800
2258,At Double Mooring Nice Flat Up For Rent Near Salma Rahman Jame Masjid,3.0,3.0,"no.northagrabadward,doublemooring,chattogram",20500.0,1300
2259,"Near EBL ATM, flat for rent in Double Mooring",2.0,2.0,"agrabadgoldencomplex,no.rampurward,doublemooring,chattogram",13000.0,800
2260,This 900 Square Feet Flat Is Up For Rent Near Bagicha Masjid In North Shahjahanpur.,2.0,2.0,"northshahjahanpur,dhaka",18000.0,900
2261,An Amazingly Large Apartment Can Be Found In Gulshan-1 For Rent,4.0,5.0,"gulshan,gulshan,dhaka",200000.0,4200
2262,"Let Us Provide You With This 1250 Square Feet Apartment For Rent In Mirpur, Pallabi",3.0,3.0,"pallabi,mirpur,dhaka",24000.0,1250
2263,Rent This 1000 Square Feet Flat At Shahjadpur Beside To Eidgah Masjid For The Ideal Urban Lifestyle You Dream About.,3.0,3.0,"shahjadpur,badda,dhaka",21000.0,1000
2264,"Grab This Modern Flat Of 1000 Square Feet For Rent In East Shewrapara, Jamtola",3.0,2.0,"eastshewrapara,mirpur,dhaka",17000.0,1000
2265,Take Rent This 1800 Sq Ft Nice Flat For Living A Pleasant Life In Panchlaish Residential Area Near S A Tower,3.0,4.0,"panchlaishresidentialarea,no.chawkbazaarward,chattogram",42000.0,1800
2266,Grab This 1500 Sq Ft Apartment Ready To Rent At 16 No. Chawk Bazaar Ward,3.0,3.0,"katalganjresidentialarea,no.chawkbazaarward,chattogram",30000.0,1500
2267,Amazing Flat Including 2 Bedroom Are Up For Rent In Uttara Sector 7,2.0,2.0,"uttara,dhaka",30000.0,900
2268,Lovely Apartment Of 900 Sq Ft Is Up For Rent In Uttara Sector 7 Near Uttara Adhunik Medical College Hospital,2.0,2.0,"uttara,dhaka",30000.0,900
2269,Deal With Renting This 2500 Sq Ft Apartment In The Classy Area Of Gulshan 2,3.0,3.0,"gulshan,gulshan,dhaka",150000.0,2500
2270,"A Desirable Flat Of 700 Sq Ft Is For Rent In Middle Paikpara, Mirpur",2.0,2.0,"mirpur,dhaka",11000.0,700
2271,1200 Square Feet Lucrative Apartment Is Ready For Rent In Uttara-10,3.0,3.0,"uttara,dhaka",20000.0,1200
2272,Find Your Place In A 850 Sq Ft Structurally Well Built Home For Rent In Kunjachaya Residential Area,2.0,2.0,"kunjachayaresidentialarea,bayazid,chattogram",12000.0,850
2273,"1200 Square Feet Apartment Is For Rent In Mirpur, Shewrapara",3.0,3.0,"eastshewrapara,mirpur,dhaka",26000.0,1200
2274,Use Your Time Perfectly To Take This 850 Sq Ft Flat For Rent In Bayazid,2.0,2.0,"kunjachayaresidentialarea,bayazid,chattogram",11500.0,850
2275,"Contact Us To Rent This 1654 Sq Ft Flat Which Is Now Available In Uttara, Sector 18",3.0,4.0,"rajukuttaraapartmentproject,uttara,dhaka",15000.0,1654
2276,To Settle Comfortably You Can Take This 1654 Sq Ft Flat For Rent In Uttara 18,3.0,4.0,"rajukuttaraapartmentproject,uttara,dhaka",15000.0,1654
2277,900 Sq Ft Standard Flat For Rent In Uttara-13,2.0,2.0,"uttara,dhaka",19000.0,900
2278,Great News! This 2200 Sq Ft Flat For Rent In Mirpur DOHS Which Can Be Your Next Destination,3.0,3.0,"mirpurdohs,mirpur,dhaka",45000.0,2200
2279,Contact Us To Get 1100 Sq Ft Home Which Is Now Available In East Shewrapara For Rent,3.0,3.0,"eastshewrapara,mirpur,dhaka",22000.0,1100
2280,2200 Sq Ft Apartment Is Ready For Rent In The Nice Location Of Mirpur Dohs,3.0,3.0,"mirpurdohs,mirpur,dhaka",43000.0,2200
2281,2200 Sq Ft Fabulous Apartment Is Ready For Rent In Mirpur Dohs,3.0,3.0,"mirpurdohs,mirpur,dhaka",44000.0,2200
2282,"Make This Nice 900 Sq Ft House In Ashkona Your New Place, To Fulfill Your Desire",2.0,2.0,"ashkona,dakshinkhan,dhaka",15000.0,900
2283,"In The Suitable Location Of Double Mooring, An Eye-catching Apartment Of 900 Sq Ft Is Up For Rent",2.0,2.0,"doublemooring,chattogram",14000.0,900
2284,"Great News! In The Suitable Location Of Double Mooring, An Eye-catching House Of 900 Sq Ft Is Up For Rent",2.0,2.0,"doublemooring,chattogram",14000.0,900
2285,Well-developed 1100 SQ FT Residence up for rent in Ashkona,3.0,2.0,"ashkona,dakshinkhan,dhaka",16000.0,1100
2286,"Picture yourself, residing in this well-constructed and planned 1000 SQ FT apartment in Halishahar for rent",2.0,2.0,"halishaharhousingestate,no.northhalishaharward,halishahar,chattogram",13000.0,1000
2287,A nicely constructed apartment of 1100 SQ FT can be found in Ashkona for rent,3.0,2.0,"ashkona,dakshinkhan,dhaka",16000.0,1100
2288,"2 Bedroom, 2 Bathroom Apartment With A View Is Up For Rent Nearby South Paik Para Central Masjid.",2.0,2.0,"dakkhinpaikpara,paikpara,mirpur,dhaka",12000.0,800
2289,"At Dakkhin Paikpara, This 700 Sq Ft Nice Flat Is Up For Rent Within Your Affordability.",2.0,2.0,"paikpara,mirpur,dhaka",11000.0,700
2290,"Live With Your Family In This Cozy Home Of 1800 Sq Ft, Available To Rent In Chandgaon Residential Area",3.0,3.0,"b-/a,chandgaonresidentialarea,nochandgaonward,chattogram",30000.0,1800
2291,1450 Sq Ft Road Sided Apartment For Rent In Uttara 13,3.0,3.0,"uttara,dhaka",30000.0,1450
2292,Pass Good Days In This 1300 Sq Ft Apartment Up For Rent In 16 No. Chawk Bazaar Ward,3.0,3.0,"devpahar,chawkbazar,no.chawkbazaarward,chattogram",30000.0,1300
2293,"Verify This 1300 Sq Ft Flat For Rent In Shegunbagicha, Topkhana Road",3.0,3.0,"shegunbagicha,dhaka",35000.0,1300
2294,This 2800 Sq Ft Apartment With 4 Bedrooms For Rent At North Khulshi,4.0,4.0,"khulshihillr/a,northkhulshi,khulshi,chattogram",130000.0,2800
2295,1288 Sq Ft Flat With Essential Residential Qualities For Rent In Kallyanpur Dhaka,3.0,3.0,"kallyanpur,mirpur,dhaka",18000.0,1288
2296,Contact Us To Rent This 900 Sq Ft Flat Which Is Now Available In Dakkhin Paikpara,2.0,2.0,"paikpara,mirpur,dhaka",13500.0,900
2297,Use Your Time Perfectly To Take This 600 Sq Ft Home For Rent In Dakkhin Paikpara,2.0,2.0,"paikpara,mirpur,dhaka",11000.0,600
2298,"Reside In This 900 Sq Ft Flat For Rent In Mirpur, Middle Paikpara",3.0,2.0,"mirpur,dhaka",14000.0,900
2299,2200 Sq Ft suitable Apartment with 3 bedrooms Is Ready For Rent In Mirpur Dohs,3.0,3.0,"mirpurdohs,mirpur,dhaka",50000.0,2200
2300,850 Sq Ft Flat With 2 Bedrooms For Rent In 12 No. Sarai Para Ward,2.0,2.0,"saraipara,no.saraiparaward,doublemooring,chattogram",12000.0,850
2301,A well-sized 1300 SQ FT apartment is available for rent at Uttara,3.0,3.0,"uttara,dhaka",20000.0,1300
2302,Looking For A Tasteful Home To Rent In 26 No. North Halishahar Ward ? Check This One,2.0,2.0,"halishaharhousingestate,no.northhalishaharward,halishahar,chattogram",11000.0,1000
2303,Strongly constructed 900 SQ FT residence is available to Rent in Uttara 13,2.0,2.0,"uttara,dhaka",20000.0,900
2304,Lovely Apartment Of 1300 Sq Ft Is Up For Rent In North Agrabad Ward,3.0,2.0,"no.northagrabadward,doublemooring,chattogram",18000.0,1300
2305,A Nice Residential Flat Of 3 Bedroom For Rent Can Be Found In North Agrabad Ward,3.0,2.0,"no.northagrabadward,doublemooring,chattogram",18000.0,1300
2306,Affordable and beautiful flat is up for rent in Saraipara which is 1050 SQ FT,2.0,2.0,"saraipara,no.saraiparaward,doublemooring,chattogram",13000.0,1050
2307,Ready for move in check this 1500 sq. ft apartment for rent which is in Uttara 10,3.0,3.0,"uttara,dhaka",20000.0,1500
2308,This 1065 Sq. Ft Convenient Flat Is For Rent In CDA Residential Area.,2.0,2.0,"cdaresidentialarea,southagrabad,doublemooring,chattogram",16000.0,1065
2309,A 1150 Sq Ft Flat Is Up For Rent In A Well Secured Location Of Dakkhin Paikpara,3.0,3.0,"mirpur,dhaka",13000.0,1150
2310,Apartment Of 1065 Sq Ft Is Up For Rent In Double Mooring,2.0,2.0,"cdaresidentialarea,southagrabad,doublemooring,chattogram",14000.0,1065
2311,"This Comfy Flat Is Vacant Right Now For Rent Located In South Kattali, Which Is 1250 Sq Ft",3.0,3.0,"no.southkattaliward,chattogram",14500.0,1250
2312,"Flat For Rent Covering A Beautiful Area In Bashundhara Residential Area, 25 No. Rampur Ward.",2.0,2.0,"bashundhararesidentialarea,no.rampurward,doublemooring,chattogram",10000.0,950
2313,Rajuk Uttara Apartment Project Is Offering You A 1654 Sq Ft Apartment For Rent,3.0,4.0,"rajukuttaraapartmentproject,uttara,dhaka",15000.0,1654
2314,"Wonderful 720 Sq Ft Apartment Available For Rent In Jahuri Moholla, Mohammadpur",2.0,2.0,"jahurimoholla,mohammadpur,dhaka",15000.0,720
2315,We Would Like To Present You A Beautiful 3 Bedroom Flat For Rent In Middle Paikpara,3.0,3.0,"mirpur,dhaka",16000.0,1500
2316,Consider The Idea Of Renting This Nice Flat Of 1654 Sq Ft In Uttara-18,3.0,4.0,"rajukuttaraapartmentproject,uttara,dhaka",14000.0,1654
2317,An Adequate And Cozy 770 Sq. Ft Flat Is Ready For Rent At Bashundhara Residential Area,2.0,2.0,"bashundhararesidentialarea,no.rampurward,doublemooring,chattogram",13000.0,770
2318,Everything You Need In A Home Is All Right Here In This Anandipur R/A 1750 Sq. Ft Flat Which Is Up For Rent .,3.0,3.0,"no.rampurward,doublemooring,chattogram",25000.0,1750
2319,An Impressive 1750 Sq Ft Residential Apartment Is Up For Rent In The Center Of Anandipur R/A.,3.0,3.0,"no.rampurward,doublemooring,chattogram",25000.0,1750
2320,"Now You Can Afford To Dwell Well, Check This 770 Sq. Ft Apartment Which Is Vacant For Rent In Agrabad Golden Complex .",2.0,2.0,"agrabadgoldencomplex,no.rampurward,doublemooring,chattogram",10000.0,770
2321,This Finely Built Residential Place Is For Rent In West Khulshi Adjacent To Muktijodda Jame Mosjid.,3.0,3.0,"jalalabadhousingsociety,westkhulshi,no.northpahartaliward,chattogram",16000.0,1150
2322,Moderate Residential Place Is For Rent In Bayazid Adjacent To Emaratunnesa C. c. Girls High School.,2.0,2.0,"kunjachayaresidentialarea,bayazid,chattogram",11000.0,800
2323,This Ready And Comfortable 2 Bedroom Apartment Is Up For Rent At Jangalpara .,2.0,2.0,"jangalpara,no.westsholoshohorward,chattogram",10000.0,850
2324,This suitable 850 SQ FT residential home is waiting to get rented at West Sholoshohor Ward,2.0,2.0,"no.westsholoshohorward,chattogram",9000.0,850
2325,In An Urban Location This 3 Bedroom Home Is Vacant For Rent In South Khulshi Residential Area.,3.0,3.0,"roadno,southkhulshiresidentialarea,southkhulshi,khulshi,chattogram",25000.0,1300
2326,Ready flat 1125 SQ FT is now to Rent in Double Mooring,3.0,3.0,"cdaresidentialarea,southagrabad,doublemooring,chattogram",18000.0,1125
2327,Ready flat 1125 SQ FT is now to Rent in South Agrabad,3.0,3.0,"cdaresidentialarea,southagrabad,doublemooring,chattogram",18000.0,1125
2328,This 850 sq. ft home will ensure your good quality of living in Faydabad,2.0,1.0,"faydabad,dakshinkhan,dhaka",15000.0,850
2329,Take This Rental Property Of 800 Sq Ft Which Is Vacant Right Now At Bayazid,2.0,2.0,"chakroshowkanonresidentialarea,bayazid,chattogram",11000.0,800
2330,Find Your Desired Home At This 850 Sq Ft Well Featured Flat For Rent At CDA Residential Area,2.0,2.0,"cdaresidentialarea,southagrabad,doublemooring,chattogram",12000.0,850
2331,Great location! Check out this flat for rent in Double Mooring which is 1125 sq ft,3.0,4.0,"cdaresidentialarea,southagrabad,doublemooring,chattogram",18000.0,1125
2332,"This 1065 Sq Ft Flat Is Up For Rent Within Your Affordability, Is Located At South Agrabad",3.0,2.0,"cdaresidentialarea,southagrabad,doublemooring,chattogram",16000.0,1065
2333,"Nice Flat Of 1645 Sq Ft Can Be Found In Uttara Sector 18, To Rent",3.0,3.0,"rajukuttaraapartmentproject,uttara,dhaka",15000.0,1645
2334,"1400 Sq Ft Home Is Up For Rent In Road No 17, Uttara 12",3.0,3.0,"uttara,dhaka",26000.0,1400
2335,A Nice Flat With Three Bedroom Is Up For Rent In South Kattali,3.0,3.0,"no.southkattaliward,chattogram",20500.0,1200
2336,An Apartment With A View Is Ready For Rent At Uttara Very Near To RUAP Masjid,3.0,3.0,"rajukuttaraapartmentproject,uttara,dhaka",15000.0,1654
2337,Residence For Rent At Uttara 18 Very Near To Ruap Masjid,3.0,4.0,"rajukuttaraapartmentproject,uttara,dhaka",15000.0,1654
2338,"Very Near To Ruap Masjid, A Nice Home Is Up For Rent.",3.0,4.0,"rajukuttaraapartmentproject,uttara,dhaka",15000.0,1654
2339,"Well Developed Apartment Is For Rent In Uttara, Sector 13",2.0,2.0,"uttara,dhaka",22000.0,850
2340,In The Fine Location Of North Agrabad A 840 Sq Ft Apartment Is All Set For Rent,2.0,2.0,"no.northagrabadward,doublemooring,chattogram",15500.0,840
2341,A Reasonable Apartment Of 600 Sq Ft Is Waiting To Be Rented In Kadamtali Very Close To Baitul Jannat Jame Masjid,1.0,1.0,"kadamtali,no.northpathantoolyward,doublemooring,chattogram",13000.0,600
2342,"Make This 1255 Sq Ft Flat Your Next Residing Location, Which Is Up For Rent In Shah Ali Bag",3.0,3.0,"shahalibag,section,mirpur,dhaka",18000.0,1255
2343,1255 Sq. ft Apartment Is Available For Rent In Shah Ali Bag Which Is Tailored To Your Highest Standards,3.0,3.0,"shahalibag,section,mirpur,dhaka",18000.0,1255
2344,"In The Location Of West Sholoshohor, An Excellent Flat Of 1350 Sq Ft Is Waiting For Rent",3.0,3.0,"no.westsholoshohorward,chattogram",15000.0,1350
2345,Great Location! Check Out This Flat For Rent In Anandipur R/A.,1.0,1.0,"no.rampurward,doublemooring,chattogram",10500.0,500
2346,Great Location! Check Out This Flat For Rent In Double Mooring Beside To Social Islami Bank Limited,3.0,3.0,"doublemooring,chattogram",25000.0,1300
2347,This 1300 sq. ft residence will ensure your good quality of living in 25 No. Rampur Ward,3.0,3.0,"no.rampurward,doublemooring,chattogram",18000.0,1300
2348,This 730 sq. ft residence will ensure your good quality of living in Rampur Ward,2.0,1.0,"no.rampurward,doublemooring,chattogram",10000.0,730
2349,At Double Mooring a suitable flat is up for rent which is 1200 SQ FT close to CDA Central Mosque,3.0,3.0,"cdaresidentialarea,southagrabad,doublemooring,chattogram",16000.0,1200
2350,For Rental purpose 1200 SQ FT flat is now up for Rent in Double Mooring close to Nurani Jame Masjid,3.0,3.0,"sonaliresidentialarea,no.rampurward,doublemooring,chattogram",16000.0,1200
2351,"Grab This 1200 Sq Ft, Flat Up For Rent In Mirpur Near Dutch-bangla Bank Limited | Atm Booth",3.0,3.0,"westmonipur,mirpur,dhaka",20000.0,1200
2352,"A Great Flat For Renting Purposes Is Available In Kunjachaya Residential Area, With A Space Of 1200 Sq Ft, Very Close To Baytul Mamur Jame Mosque",3.0,3.0,"kunjachayaresidentialarea,bayazid,chattogram",15000.0,1200
2353,Built With Great Floor Plan This 780 Sq. Ft. Apartment Up For Rent At Cda Residential Area Is Ready For You To Move In Nearby Baitul Ma'mur Jamme Masjid,2.0,2.0,"cdaresidentialarea,colonelhat,no.northkattaliward,chattogram",10500.0,780
2354,"This 750 SQ Ft apartment up for rent in Chattogram, near Darogabari Furqania Madrasa and Mosque is definitely that.",2.0,2.0,"cdaresidentialarea,colonelhat,no.northkattaliward,chattogram",11000.0,750
2355,1365 SQ FT flat for Rent in Uttara near Police Station,3.0,3.0,"uttara,dhaka",18000.0,1365
2356,"1000 Sq Ft Apartment For Rent Near Kunjachaya Jame Masjid, In Kunjachaya Residential Area",3.0,2.0,"kunjachayaresidentialarea,bayazid,chattogram",11500.0,1000
